,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10
27386,120688,784308,228300,610565,548139,1359244,950125,914770,335332,1254768,736990
27387,836102,611714,160528,1456989,657111,1341672,873167,395394,52799,1398346,1235572
27388,500932,443291,338384,1204733,464499,639821,1082720,189815,869980,60205,907494
27389,1463602,691099,678913,1400491,944600,1224536,458434,140396,905582,257505,666744
27390,721122,169825,751226,784300,172763,16634,372321,1014527,55670,739338,1194559
27391,1442360,1435298,592656,122192,1443831,1037097,1217294,181098,116153,239777,387110
27392,1010717,949783,578043,399723,1056646,198491,791993,301160,1304159,376815,463856
27393,109051,1430528,1264682,889090,1248625,960104,538530,429500,1166948,241936,731740
27394,925864,1043294,1017120,404331,255701,1251720,1112687,1114557,869216,1307131,839518
27395,1142460,640156,539776,309183,1431997,1263345,319859,364333,1058729,1046454,1357095
27396,349999,904436,452520,546271,840682,1342331,677231,1145948,213258,944558,841444
27397,7297,1421085,533431,253187,1242381,675021,575269,855454,690943,1337042,1191463
27398,531457,511067,1071129,837421,870827,1018688,1310699,25364,977585,834581,652197
27399,577682,513041,393245,51770,1453512,929067,756496,643910,108008,433362,461615
27400,895111,1412591,334619,281404,427376,379600,1171819,481653,846768,1228787,1454764
27401,1429036,464859,131650,345955,836423,662979,61675,619902,352628,215616,1312572
27402,1098395,1408701,618909,899217,304195,1097307,1110053,910970,772335,1120975,1293255
27403,420121,565507,309624,268243,765492,752187,377986,1243553,1278264,1264898,1389637
27404,755961,88832,569458,8986,719437,565053,901630,818051,1286973,1267663,1466110
27405,466335,51612,1157394,51717,620522,1002651,1071422,278638,1264077,146308,465947
27406,571013,1337422,434895,1216393,200188,385167,957138,920724,1384149,729771,1242334
27407,827815,518910,1007014,362273,684067,1183961,1277643,825262,106820,107885,525647
27408,1237792,612577,153611,823700,372538,1469347,232358,1112481,194038,1393,949029
27409,621260,1133557,1470737,488975,1470364,593797,406395,421298,305311,589521,536506
27410,1394040,11116,811636,815133,719802,612588,1191557,825615,1370168,201602,781757
27411,714143,588813,897,1407542,29792,755298,733390,1127711,485978,1399141,231208
27412,982778,203268,1255183,945864,1128773,1296725,1064861,451756,634172,334313,605284
27413,1064905,539689,983246,820532,1119301,617679,119081,190117,569346,618165,136404
27414,350807,617349,640034,579594,450801,1054518,1342976,511792,786426,568319,1225093
27415,1453820,1052924,169375,1179824,801709,764727,1192538,1150198,1070772,301168,1244639
27416,612057,495222,298517,557178,1392802,888474,1132898,1136012,618526,766511,483390
27417,448041,1113067,882292,1081979,700359,546506,650175,967403,1002624,542972,384005
27418,791424,1366316,1433053,462310,1452867,1377069,1253429,806359,522754,690488,502185
27419,820579,332923,132197,1333465,929043,1035603,1041914,200508,389932,1327234,515313
27420,1035077,387197,1193795,606411,1114088,54073,141701,1391714,272001,1315286,1141331
27421,313790,625131,206126,187306,1343863,723498,1045765,996153,1383951,1408102,894636
27422,260161,585345,789205,1170957,524839,48388,194878,69767,636333,546749,942012
27423,271751,595196,760831,363345,503152,257843,734711,150621,397813,87833,1350710
27424,385332,181686,241620,5863,42862,631285,108377,664399,1323350,721185,308667
27425,247712,1342434,278846,1379092,1149752,1329591,431305,600164,664795,234000,1022027
27426,1089625,396218,495489,651839,1305809,239908,516728,1038256,446022,564295,133567
27427,385851,348324,331443,1267901,1451277,985597,779797,316747,510392,16981,1210592
27428,782456,543980,1050694,166493,998290,1131825,528205,698981,1457629,135360,939673
27429,535193,659140,1385601,1367529,1392663,1284887,503694,803932,484409,445032,39716
27430,51790,472524,222109,774781,419500,1317092,814872,1232038,1025965,998867,1115395
27431,595667,472023,814482,1150694,613237,494318,135649,439666,676165,815363,1112871
27432,32720,534770,586937,525378,362471,302978,1260932,1001199,468255,702604,1007393
27433,1385046,1148378,1422807,150295,732858,1282162,31299,486702,413311,1056677,710602
27434,98610,942886,236863,970464,88092,739924,483636,1016111,563563,1050435,924765
27435,851915,573125,45340,1208875,1448666,884934,842415,481296,459202,918047,1365146
27436,1096551,1303656,554348,685585,1022893,642769,375529,327903,360180,372724,979176
27437,498468,1322482,984613,1062762,1013297,30829,51814,1147511,629530,324756,1132045
27438,621596,124270,1427323,89741,293236,871135,91031,324925,137859,280879,1119843
27439,114038,38707,568477,419357,861781,320705,595763,1066988,444762,133984,1453545
27440,894241,485208,1245337,1245772,585419,274174,1451387,786854,1193382,1081789,93390
27441,1437948,1354631,495391,370493,396448,497143,858751,1352398,1009259,1433892,478477
27442,1373115,285443,727662,1114981,818172,672273,1019028,1019649,81285,483389,1285071
27443,554427,541419,883902,599670,1357865,356101,1147791,346857,1335392,835579,235299
27444,799135,198443,112066,323222,1242090,1361212,180006,314627,254935,217239,1000375
27445,1177450,655725,980850,1018160,602052,979598,558795,867346,3387,1257051,1123248
27446,1239429,877948,1392882,1342232,1341736,1444057,351119,1389523,1237875,670212,1268287
27447,275142,198722,278970,1235082,1337765,1433445,690896,744606,324170,440876,1422310
27448,1008144,857527,15751,132671,1467114,521739,102094,922208,421524,421374,225230
27449,1280179,1103874,1245065,979418,113051,1145,25225,1174683,668780,1283901,1120132
27450,775600,1063621,539734,155475,537103,686421,1209861,349361,1021150,1413353,1013844
27451,155633,93016,56723,641642,374231,1327767,993054,1150157,179735,217222,924136
27452,241721,1243182,759764,592691,1458041,543531,370091,44034,1047974,988083,556917
27453,920355,127020,1088361,408755,966449,48514,2323,322239,893469,372562,66584
27454,1243444,207106,68,572917,1042469,1045550,700518,842799,1030547,764877,1257896
27455,619928,784155,801297,632866,323319,1436991,843774,326993,310866,838214,1150628
27456,269275,8552,287248,325425,179977,315583,560309,994756,933266,712058,1004165
27457,777685,1240456,545928,1439986,991792,920412,1154951,1239370,1471247,555399,1203473
27458,1110336,59245,840938,1445404,1753,442896,688354,386358,1028554,303281,338876
27459,756165,1408942,638251,950234,257927,85460,229957,1452009,1276297,1391422,593288
27460,830264,979502,1082073,1461935,118906,115677,737409,629464,42921,309903,232505
27461,1364936,501655,556464,1020371,49593,640782,969196,1073815,21154,198503,15717
27462,699814,1291240,476385,1074463,1011416,693731,531393,518,891912,382849,891522
27463,1139404,76137,323403,1255410,1084909,251842,200591,1069146,997054,491532,1199275
27464,1103053,1015353,138321,1103301,1129841,1288690,1059480,321821,1071709,567711,85010
27465,987706,1463160,1447959,1173224,447018,842513,1034914,1467482,1038022,643224,1218683
27466,686079,1166302,1252083,336012,1339348,841679,1007638,1016122,1465827,678038,920558
27467,328177,810732,508984,959366,1293365,913752,428152,710997,711242,443560,915673
27468,725081,793819,398851,618124,84670,396595,1090882,1419430,607894,427056,157703
27469,742709,99369,67868,158337,594463,1190872,765616,251109,1071889,1330191,693083
27470,744419,349465,966905,513908,1307976,300027,534302,722586,1471680,975052,263868
27471,980792,953026,696188,344651,319896,843256,260059,1296472,1287686,610183,121396
27472,1118443,538418,420904,702071,205979,577096,244176,1312213,752582,573494,203276
27473,897667,892126,160090,1295176,1433408,960422,1093293,1275922,924567,997399,1254790
27474,945972,965735,1379629,1278217,717372,165958,624105,1386334,173845,1013445,113778
27475,1445832,4589,251995,284072,115819,909445,588934,649116,1055824,1184291,647164
27476,772380,209943,1470433,313655,898989,640753,595608,1148312,1161796,225442,282922
27477,1045033,649877,329098,382247,437725,1450349,554510,927353,333327,767128,98135
27478,281277,907224,491744,942385,1070367,1260693,520340,247745,850665,402497,1338485
27479,1270038,1142514,1170872,832496,1296866,121892,186560,350525,708263,1169763,793487
27480,289823,22232,502973,877316,154912,776971,771546,803904,1214683,50688,1465156
27481,262228,41136,70265,926284,1085429,1343421,1428669,1239926,475410,131986,1097485
27482,835224,1221463,7116,1377675,94484,1198274,1342458,137155,440247,1182370,577232
27483,27573,75707,1165736,148865,629681,178284,807033,1333035,670787,269609,541762
27484,682534,104306,434515,490674,669585,518684,1085437,1365497,730941,89792,916559
27485,9030,1371423,1410359,1213936,1138022,1077758,243755,197717,1264630,142798,1109180
27486,1078311,1290963,2403,1169626,1342241,793861,102359,952656,1122378,766654,1376348
27487,1240973,72637,616137,1350596,280421,945643,760300,410686,771790,630388,493517
27488,1337878,99283,962400,1051620,1130721,906552,1071891,538787,416573,1070044,118157
27489,132980,696907,856816,260394,1361561,862687,774985,610048,1300002,796076,1320121
27490,294097,517063,259643,696490,538365,1424366,1089397,776617,1289518,734878,1103288
27491,357495,657710,499985,1091339,297605,986555,284748,626148,1087030,803128,1111737
27492,1223186,1311221,1392833,568832,248061,1168804,97015,689849,198432,157652,628337
27493,1378043,1450664,200974,433839,586756,633402,287016,743599,815474,1101086,535821
27494,899409,415085,981305,161799,975822,600908,1367957,518633,1400048,788231,1008631
27495,318040,668243,227013,1000935,1401332,107335,1360582,291962,160515,706888,898772
27496,739376,677344,130432,1031725,294496,878634,25689,952939,1331343,762708,293795
27497,890783,1108567,837720,900578,473826,1266106,1052053,557658,538600,436894,520348
27498,655829,472437,510780,188228,1290502,1200332,5102,53150,114752,1435165,737801
27499,18628,1182976,817581,750002,854333,1383428,1096555,511842,1414794,430753,21926
27500,564986,1250640,339343,1427493,284250,259268,831165,51938,1088377,106488,752237
27501,1465067,83650,1204910,168248,598592,826359,1164829,846907,200597,426319,956297
27502,695144,537560,1119979,1084223,110299,602578,881303,224717,1252477,209830,545074
27503,1000679,329709,611549,81609,1401917,675550,122653,1460691,1045424,1269889,427703
27504,348092,107746,1113730,206623,602354,1185183,641487,589860,666294,1110451,770031
27505,787691,338986,47334,1323428,956645,795874,613233,208756,633842,242122,327743
27506,1278295,448783,414378,180244,985956,773088,1048219,1029406,1156354,41752,1284255
27507,1375447,382166,851199,936746,410272,188556,840801,291476,1346582,972986,347388
27508,516152,11751,205495,1068139,193569,1185934,129596,203659,601829,56763,1193228
27509,838703,129193,551069,620348,580906,960819,765905,365255,809527,67469,1104107
27510,136698,872120,434255,12033,388864,228696,377788,636564,964205,1205291,1372769
27511,1196098,341104,1345331,173248,1305085,1116256,133503,839864,655608,329634,101373
27512,745354,1459634,1207603,638122,803960,1313655,1226601,1463113,951363,1377924,880992
27513,1452397,1286647,391316,785834,677511,1046911,1091141,25314,118012,242063,419260
27514,1407624,1213487,528352,396347,56908,1338957,752192,964517,956110,1378883,712814
27515,572902,821763,267559,976595,612132,145203,905024,364876,181943,126775,286770
27516,290025,602960,621706,1322324,64073,1139094,634630,1273501,977603,1230529,883601
27517,897451,983126,259289,1275802,102426,854728,393589,24218,338090,951326,1198276
27518,530195,259678,144577,1117110,1323457,1011237,34672,1385914,434777,588236,975053
27519,768412,403090,836441,266474,236977,1173365,1213065,1240736,605717,396564,229408
27520,113693,482488,159172,1194736,164714,619064,263474,142679,890439,1062526,948140
27521,550577,838250,253125,522522,1469230,898002,1222792,695670,740437,1177013,534342
27522,616216,122765,51433,1156775,1271982,1221378,905847,817154,1144634,112878,260007
27523,281384,260949,947492,1231926,1047939,899330,298340,860846,350847,155746,1093828
27524,718002,38276,1256057,1378306,921404,567771,764480,1464087,807003,78278,694648
27525,404549,910756,314155,509453,112368,1010124,719137,364251,1073662,1389756,1305789
27526,1051919,40068,945443,882457,436058,780273,312248,90645,403405,1149070,566152
27527,34873,1047935,1461801,947359,1363107,1455945,785009,246459,1286076,781082,1146222
27528,443953,936492,1306648,554029,514674,390670,1022196,1389070,793441,1122842,1276162
27529,262725,1305473,48129,658646,1266428,423904,136398,279368,56034,538613,751678
27530,1038154,1301818,412204,1310919,333031,1139605,973276,1420878,1146041,902838,22504
27531,773742,200692,907965,1204478,207368,1068324,1137571,685010,258672,859922,75853
27532,1397297,1329516,992630,1096624,851943,101382,1057537,1365539,548022,1047614,730598
27533,38505,606335,137373,276004,684479,897893,394292,932649,431685,799088,296667
27534,827339,1396294,45331,873125,266140,950857,645824,1039872,1116098,1456089,152590
27535,584467,465782,898390,25421,1182026,142912,866380,767674,1035687,781903,444320
27536,756945,1282468,463549,254328,791678,1465362,129412,1278302,317566,105702,484509
27537,814586,1173825,457243,611740,387876,1261836,403092,1387114,899750,1380470,567705
27538,1088862,413722,1102417,582875,1131204,1328487,1227405,1205305,366681,159537,1274918
27539,13204,966246,1129174,1129435,171373,761842,419363,57033,923745,375607,680875
27540,271518,1398651,958798,1060999,453257,894160,896952,552468,82563,378016,1389129
27541,733804,259127,1349962,1112499,1332618,85481,1224544,934615,739520,156675,496144
27542,372526,51842,1449078,868390,1016631,1411047,852393,1280835,475933,653268,1246087
27543,801975,1421781,779806,418479,1329847,1147397,186277,115316,169976,1432371,660368
27544,238176,1244140,1401945,847293,617552,386779,1314939,25654,1112139,1004130,262
27545,742448,820262,237311,246282,968462,1067571,1040259,1165773,1459380,930763,1053795
27546,1380771,644549,1044718,1196427,504008,254869,952215,1456471,123748,735204,810485
27547,1388772,280045,1284657,618341,311887,475371,68926,450970,1252202,466849,549114
27548,104829,646622,675713,1290655,235426,1337590,1277558,879872,588789,540499,739525
27549,578219,4792,1114515,1002098,419230,929163,822470,1092091,197358,735511,286861
27550,326596,596725,1257302,1194810,528052,941984,270358,390852,1464553,1022077,987193
27551,530077,1454365,1233111,1271419,1235248,1048850,407923,204057,1096825,977842,827507
27552,983510,698353,1421407,708653,1002556,738555,1360891,1195511,1435037,1193708,872840
27553,350228,454232,625471,560694,1139395,635287,1251539,404931,677507,910497,811184
27554,62671,271496,1178089,921896,1387057,340361,1129267,571388,1264,140825,119853
27555,174585,1136840,1035189,1130243,1237013,1247551,608856,990787,401488,129969,544902
27556,62467,341049,284061,399740,231744,680274,1264865,600079,562875,941062,273943
27557,501540,1364279,136682,1253595,1266156,883425,730369,1250653,433284,221300,282146
27558,1417838,1062591,48847,1260806,1367319,1267510,677121,1179952,568641,910363,999514
